imagen,area,perimetro,circularidad,media_H,media_S,media_V,cantidad_bordes,porcentaje_manchas,clase
IMG_20260521_130232.jpg,7967.0,973.3666532039642,0.1056700113462825,15.462256908904813,233.18820368474923,181.35811156601844,1794,15.39150460593654,sanas
IMG-20260521-WA0045.jpg,480.5,201.0365775823593,0.1494008579489223,18.301358234295417,210.09932088285228,150.839558573854,904,46.434634974533104,pasadas
IMG-20260521-WA0046.jpg,10618.0,882.3128303289413,0.1713986495211955,20.116664508610643,231.45267383141265,153.5734818075877,2654,23.38469506668393,pasadas
IMG-20260521-WA0076.jpg,10867.0,1056.1362056732178,0.1224276938985236,20.18075232046898,229.5486077186126,153.00305324865656,2773,23.85197850512946,pasadas
IMG_20260404.jpg,19544.0,3353.829971075058,0.021834398639627,10.073781291172596,230.00799924712967,251.96414455110107,10207,31.01355166572558,pasadas
IMG_20260521_125923.jpg,7962.5,815.9869304895401,0.1502771339725692,21.299414161996943,221.1972745797249,153.46204788588895,1922,17.638818135506877,pasadas
IMG_20260521_130239.jpg,3225.5,731.9036694765091,0.0756657012160432,17.74688899950224,221.605525136884,156.3648581383773,1644,26.082628173220503,pasadas
IMG_20260521_130254.jpg,1663.5,741.7026591300964,0.0379990725774565,16.518819503849443,222.74422583404612,150.16381522668948,1350,37.85286569717707,pasadas
IMG_20260521_130311.jpg,1569.0,658.7493423223495,0.045435197305155,17.109163745618424,219.19078617926888,153.24236354531797,1323,39.30896344516775,pasadas
IMG_20260521_130317.jpg,6424.5,1136.3199716806412,0.0625241675005371,16.65934875497274,227.0145867098865,168.21438043318108,2426,25.092087814940328,pasadas
IMG_20260604.jpg,6910.0,1532.9789131879809,0.0369500941591575,11.647017642117056,235.4367124054887,215.32763931671803,3167,30.20162419490339,pasadas
IMG_202607056.jpg,37467.5,2481.191238760948,0.0764793348288148,11.62495586469882,242.53054162841607,225.00561401031,9821,24.12259021255561,pasadas
IMG_30365789.jpg,25187.0,2801.080628275872,0.0403399249694683,15.235970435258691,242.48386844472253,216.613546595753,5572,15.427632865355283,pasadas
WhatsApp Image 2026-05-2.jpeg,20.0,17.313708186149597,0.8384162224107744,16.285714285714285,222.4642857142857,129.25,0,0.0,pasadas
WhatsApp Image 2026-05-21 at 7.28.34 PM.jpeg,250.0,248.8771973848343,0.0507200482069394,19.705128205128208,220.88034188034192,119.70940170940172,424,51.282051282051285,pasadas
WhatsApp Image 2026-05-21 at 7.31.49 PM (4).jpeg,38.0,93.88224971294404,0.0541784385664232,18.08,224.54666666666668,128.64,61,50.66666666666666,pasadas
